Metric,Value
config_name,mal_add_60pct
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,58.129541635513306
avg_cav_amota,0.9887648368692719
avg_cis_amota,0.988914312625783
avg_global_amota,0.5711167897267796
cav_total_mse_violations_gt,11936
cav_total_mse_violations_sensor,11940
cav_total_ttc_violations_gt,3377
cav_total_ttc_violations_sensor,3322
cav_true_positives_mse,11925
cav_false_positives_mse,15
cav_false_negatives_mse,11
cav_true_positives_ttc,3082
cav_false_positives_ttc,240
cav_false_negatives_ttc,295
cav_amota,4146.879725829726
cav_total_mse_violations_gt_av,1505
cav_total_mse_violations_gt_non_av,10431
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,11940
cav_total_ttc_violations_gt_av,476
cav_total_ttc_violations_gt_non_av,2901
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,3322
cis_total_mse_violations_gt,7420
cis_total_mse_violations_sensor,7418
cis_total_ttc_violations_gt,567
cis_total_ttc_violations_sensor,569
cis_true_positives_mse,7414
cis_false_positives_mse,4
cis_false_negatives_mse,6
cis_true_positives_ttc,557
cis_false_positives_ttc,12
cis_false_negatives_ttc,10
cis_amota,1957.0614246864245
cis_total_mse_violations_gt_av,1036
cis_total_mse_violations_gt_non_av,6384
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7418
cis_total_ttc_violations_gt_av,65
cis_total_ttc_violations_gt_non_av,502
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,569
global_total_mse_violations_gt,115551
global_total_mse_violations_sensor,143870
global_total_ttc_violations_gt,39697
global_total_ttc_violations_sensor,48502
global_true_positives_mse,112390
global_false_positives_mse,31480
global_false_negatives_mse,3161
global_true_positives_ttc,35472
global_false_positives_ttc,13030
global_false_negatives_ttc,4225
global_amota,1097.6864698548704
global_total_mse_violations_gt_av,15872
global_total_mse_violations_gt_non_av,99679
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,143870
global_total_ttc_violations_gt_av,5775
global_total_ttc_violations_gt_non_av,33922
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,48502
