Metric,Value
config_name,localization_50pct_trust
run_id,7
total_steps,2500
recorded_steps,2000
wall_time_seconds,59.91091227531433
avg_cav_amota,0.9926192109267329
avg_cis_amota,0.9918113682529464
avg_global_amota,0.49656104926759936
cav_total_mse_violations_gt,12102
cav_total_mse_violations_sensor,12096
cav_total_ttc_violations_gt,2773
cav_total_ttc_violations_sensor,2961
cav_true_positives_mse,12091
cav_false_positives_mse,5
cav_false_negatives_mse,11
cav_true_positives_ttc,2463
cav_false_positives_ttc,498
cav_false_negatives_ttc,310
cav_amota,5832.630483405483
cav_total_mse_violations_gt_av,2485
cav_total_mse_violations_gt_non_av,9617
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,12096
cav_total_ttc_violations_gt_av,371
cav_total_ttc_violations_gt_non_av,2402
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2961
cis_total_mse_violations_gt,7451
cis_total_mse_violations_sensor,7453
cis_total_ttc_violations_gt,607
cis_total_ttc_violations_sensor,605
cis_true_positives_mse,7448
cis_false_positives_mse,5
cis_false_negatives_mse,3
cis_true_positives_ttc,596
cis_false_positives_ttc,9
cis_false_negatives_ttc,11
cis_amota,1960.811075036075
cis_total_mse_violations_gt_av,1004
cis_total_mse_violations_gt_non_av,6447
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7453
cis_total_ttc_violations_gt_av,29
cis_total_ttc_violations_gt_non_av,578
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,605
global_total_mse_violations_gt,147102
global_total_mse_violations_sensor,185118
global_total_ttc_violations_gt,55560
global_total_ttc_violations_sensor,71787
global_true_positives_mse,141607
global_false_positives_mse,43511
global_false_negatives_mse,5495
global_true_positives_ttc,49840
global_false_positives_ttc,21947
global_false_negatives_ttc,5720
global_amota,966.3078018747484
global_total_mse_violations_gt_av,27132
global_total_mse_violations_gt_non_av,119970
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,185118
global_total_ttc_violations_gt_av,10344
global_total_ttc_violations_gt_non_av,45216
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,71787
