Metric,Value
config_name,mal_convoy_2pct
run_id,1
total_steps,500
recorded_steps,300
wall_time_seconds,1.8935909271240234
avg_cav_amota,0.9941176470588234
avg_cis_amota,0.9965846994535519
avg_global_amota,0.6448687442064925
cav_total_mse_violations_gt,97
cav_total_mse_violations_sensor,97
cav_total_ttc_violations_gt,27
cav_total_ttc_violations_sensor,24
cav_true_positives_mse,97
cav_false_positives_mse,0
cav_false_negatives_mse,0
cav_true_positives_ttc,19
cav_false_positives_ttc,5
cav_false_negatives_ttc,8
cav_amota,33.8
cav_total_mse_violations_gt_av,0
cav_total_mse_violations_gt_non_av,97
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,97
cav_total_ttc_violations_gt_av,0
cav_total_ttc_violations_gt_non_av,27
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,24
cis_total_mse_violations_gt,476
cis_total_mse_violations_sensor,476
cis_total_ttc_violations_gt,69
cis_total_ttc_violations_sensor,69
cis_true_positives_mse,476
cis_false_positives_mse,0
cis_false_negatives_mse,0
cis_true_positives_ttc,68
cis_false_positives_ttc,1
cis_false_negatives_ttc,1
cis_amota,243.16666666666666
cis_total_mse_violations_gt_av,13
cis_total_mse_violations_gt_non_av,463
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,476
cis_total_ttc_violations_gt_av,0
cis_total_ttc_violations_gt_non_av,69
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,69
global_total_mse_violations_gt,402
global_total_mse_violations_sensor,509
global_total_ttc_violations_gt,130
global_total_ttc_violations_sensor,164
global_true_positives_mse,361
global_false_positives_mse,148
global_false_negatives_mse,41
global_true_positives_ttc,103
global_false_positives_ttc,61
global_false_negatives_ttc,27
global_amota,97.37518037518038
global_total_mse_violations_gt_av,13
global_total_mse_violations_gt_non_av,389
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,509
global_total_ttc_violations_gt_av,0
global_total_ttc_violations_gt_non_av,130
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,164
