Metric,Value
config_name,mal_remove_10pct
run_id,8
total_steps,2500
recorded_steps,2000
wall_time_seconds,47.97006583213806
avg_cav_amota,0.9942900139420601
avg_cis_amota,0.991612918506858
avg_global_amota,0.4173708193865909
cav_total_mse_violations_gt,8125
cav_total_mse_violations_sensor,8121
cav_total_ttc_violations_gt,2409
cav_total_ttc_violations_sensor,2278
cav_true_positives_mse,8119
cav_false_positives_mse,2
cav_false_negatives_mse,6
cav_true_positives_ttc,1989
cav_false_positives_ttc,289
cav_false_negatives_ttc,420
cav_amota,4057.697546897547
cav_total_mse_violations_gt_av,820
cav_total_mse_violations_gt_non_av,7305
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,8121
cav_total_ttc_violations_gt_av,123
cav_total_ttc_violations_gt_non_av,2286
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,2278
cis_total_mse_violations_gt,7508
cis_total_mse_violations_sensor,7508
cis_total_ttc_violations_gt,530
cis_total_ttc_violations_sensor,531
cis_true_positives_mse,7505
cis_false_positives_mse,3
cis_false_negatives_mse,3
cis_true_positives_ttc,521
cis_false_positives_ttc,10
cis_false_negatives_ttc,9
cis_amota,1963.3935786435788
cis_total_mse_violations_gt_av,287
cis_total_mse_violations_gt_non_av,7221
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7508
cis_total_ttc_violations_gt_av,57
cis_total_ttc_violations_gt_non_av,473
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,531
global_total_mse_violations_gt,84492
global_total_mse_violations_sensor,104125
global_total_ttc_violations_gt,33072
global_total_ttc_violations_sensor,41693
global_true_positives_mse,79738
global_false_positives_mse,24387
global_false_negatives_mse,4754
global_true_positives_ttc,28807
global_false_positives_ttc,12886
global_false_negatives_ttc,4265
global_amota,750.850104076477
global_total_mse_violations_gt_av,6080
global_total_mse_violations_gt_non_av,78412
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,104125
global_total_ttc_violations_gt_av,2032
global_total_ttc_violations_gt_non_av,31040
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,41693
