Metric,Value
config_name,mal_remove_10pct
run_id,6
total_steps,2500
recorded_steps,2000
wall_time_seconds,41.36911201477051
avg_cav_amota,0.9859355475349711
avg_cis_amota,0.9912949855883261
avg_global_amota,0.5712835578480236
cav_total_mse_violations_gt,7571
cav_total_mse_violations_sensor,7567
cav_total_ttc_violations_gt,1605
cav_total_ttc_violations_sensor,1590
cav_true_positives_mse,7563
cav_false_positives_mse,4
cav_false_negatives_mse,8
cav_true_positives_ttc,1395
cav_false_positives_ttc,195
cav_false_negatives_ttc,210
cav_amota,2052.71780996781
cav_total_mse_violations_gt_av,452
cav_total_mse_violations_gt_non_av,7119
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,7567
cav_total_ttc_violations_gt_av,62
cav_total_ttc_violations_gt_non_av,1543
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,1590
cis_total_mse_violations_gt,7396
cis_total_mse_violations_sensor,7398
cis_total_ttc_violations_gt,589
cis_total_ttc_violations_sensor,592
cis_true_positives_mse,7395
cis_false_positives_mse,3
cis_false_negatives_mse,1
cis_true_positives_ttc,581
cis_false_positives_ttc,11
cis_false_negatives_ttc,8
cis_amota,1949.8772366522373
cis_total_mse_violations_gt_av,629
cis_total_mse_violations_gt_non_av,6767
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7398
cis_total_ttc_violations_gt_av,29
cis_total_ttc_violations_gt_non_av,560
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,592
global_total_mse_violations_gt,26017
global_total_mse_violations_sensor,34750
global_total_ttc_violations_gt,6218
global_total_ttc_violations_sensor,8562
global_true_positives_mse,25264
global_false_positives_mse,9486
global_false_negatives_mse,753
global_true_positives_ttc,5075
global_false_positives_ttc,3487
global_false_negatives_ttc,1143
global_amota,1043.7350601883393
global_total_mse_violations_gt_av,1609
global_total_mse_violations_gt_non_av,24408
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,34750
global_total_ttc_violations_gt_av,127
global_total_ttc_violations_gt_non_av,6091
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,8562
