Metric,Value
config_name,mal_add_70pct_trust
run_id,8
total_steps,7000
recorded_steps,5000
wall_time_seconds,505.22379183769226
avg_cav_amota,0.994652537516717
avg_cis_amota,0.9912481286286285
avg_global_amota,0.42226900265279577
cav_total_mse_violations_gt,68545
cav_total_mse_violations_sensor,68530
cav_total_ttc_violations_gt,24114
cav_total_ttc_violations_sensor,19668
cav_true_positives_mse,68515
cav_false_positives_mse,15
cav_false_negatives_mse,30
cav_true_positives_ttc,16703
cav_false_positives_ttc,2965
cav_false_negatives_ttc,7411
cav_amota,28773.30860528359
cav_total_mse_violations_gt_av,4038
cav_total_mse_violations_gt_non_av,64507
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,68530
cav_total_ttc_violations_gt_av,1743
cav_total_ttc_violations_gt_non_av,22371
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,19668
cis_total_mse_violations_gt,25131
cis_total_mse_violations_sensor,25125
cis_total_ttc_violations_gt,1812
cis_total_ttc_violations_sensor,1818
cis_true_positives_mse,25116
cis_false_positives_mse,9
cis_false_negatives_mse,15
cis_true_positives_ttc,1779
cis_false_positives_ttc,39
cis_false_negatives_ttc,33
cis_amota,4940.380673085085
cis_total_mse_violations_gt_av,2524
cis_total_mse_violations_gt_non_av,22607
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25125
cis_total_ttc_violations_gt_av,185
cis_total_ttc_violations_gt_non_av,1627
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1818
global_total_mse_violations_gt,795850
global_total_mse_violations_sensor,953037
global_total_ttc_violations_gt,296055
global_total_ttc_violations_sensor,370446
global_true_positives_mse,775353
global_false_positives_mse,177684
global_false_negatives_mse,20497
global_true_positives_ttc,273172
global_false_positives_ttc,97274
global_false_negatives_ttc,22883
global_amota,2073.340803025227
global_total_mse_violations_gt_av,57276
global_total_mse_violations_gt_non_av,738574
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,953037
global_total_ttc_violations_gt_av,19927
global_total_ttc_violations_gt_non_av,276128
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,370446
