Metric,Value
config_name,mal_remove_50pct_trust
run_id,7
total_steps,2500
recorded_steps,2000
wall_time_seconds,94.48545718193054
avg_cav_amota,0.9893713283907625
avg_cis_amota,0.9906495999483806
avg_global_amota,0.6228045880417988
cav_total_mse_violations_gt,21610
cav_total_mse_violations_sensor,21609
cav_total_ttc_violations_gt,4738
cav_total_ttc_violations_sensor,4702
cav_true_positives_mse,21595
cav_false_positives_mse,14
cav_false_negatives_mse,15
cav_true_positives_ttc,4064
cav_false_positives_ttc,638
cav_false_negatives_ttc,674
cav_amota,7789.320468420473
cav_total_mse_violations_gt_av,4702
cav_total_mse_violations_gt_non_av,16908
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,21609
cav_total_ttc_violations_gt_av,737
cav_total_ttc_violations_gt_non_av,4001
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,4702
cis_total_mse_violations_gt,7470
cis_total_mse_violations_sensor,7470
cis_total_ttc_violations_gt,619
cis_total_ttc_violations_sensor,618
cis_true_positives_mse,7468
cis_false_positives_mse,2
cis_false_negatives_mse,2
cis_true_positives_ttc,608
cis_false_positives_ttc,10
cis_false_negatives_ttc,11
cis_amota,1949.598412698413
cis_total_mse_violations_gt_av,2104
cis_total_mse_violations_gt_non_av,5366
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,7470
cis_total_ttc_violations_gt_av,120
cis_total_ttc_violations_gt_non_av,499
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,618
global_total_mse_violations_gt,148932
global_total_mse_violations_sensor,186471
global_total_ttc_violations_gt,58958
global_total_ttc_violations_sensor,71768
global_true_positives_mse,145759
global_false_positives_mse,40712
global_false_negatives_mse,3173
global_true_positives_ttc,53014
global_false_positives_ttc,18754
global_false_negatives_ttc,5944
global_amota,1232.53027973472
global_total_mse_violations_gt_av,34024
global_total_mse_violations_gt_non_av,114908
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,186471
global_total_ttc_violations_gt_av,14831
global_total_ttc_violations_gt_non_av,44127
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,71768
