Metric,Value
config_name,mal_remove_3pct
run_id,6
total_steps,7000
recorded_steps,5000
wall_time_seconds,332.54765701293945
avg_cav_amota,0.9901267610472362
avg_cis_amota,0.9911528670941844
avg_global_amota,0.444441227316297
cav_total_mse_violations_gt,54510
cav_total_mse_violations_sensor,54508
cav_total_ttc_violations_gt,19423
cav_total_ttc_violations_sensor,15629
cav_true_positives_mse,54483
cav_false_positives_mse,25
cav_false_negatives_mse,27
cav_true_positives_ttc,13772
cav_false_positives_ttc,1857
cav_false_negatives_ttc,5651
cav_amota,23008.565673215675
cis_total_mse_violations_gt,25730
cis_total_mse_violations_sensor,25727
cis_total_ttc_violations_gt,1853
cis_total_ttc_violations_sensor,1857
cis_true_positives_mse,25704
cis_false_positives_mse,23
cis_false_negatives_mse,26
cis_true_positives_ttc,1811
cis_false_positives_ttc,46
cis_false_negatives_ttc,42
cis_amota,4948.826265401262
global_total_mse_violations_gt,603866
global_total_mse_violations_sensor,735088
global_total_ttc_violations_gt,224743
global_total_ttc_violations_sensor,283957
global_true_positives_mse,588086
global_false_positives_mse,147002
global_false_negatives_mse,15780
global_true_positives_ttc,205566
global_false_positives_ttc,78391
global_false_negatives_ttc,19177
global_amota,2192.8730155786093
