Metric,Value
config_name,mal_convoy_50pct_notrust
run_id,10
total_steps,7000
recorded_steps,5000
wall_time_seconds,442.96688055992126
avg_cav_amota,0.9947139143876822
avg_cis_amota,0.9904241869018936
avg_global_amota,0.44638612261318644
cav_total_mse_violations_gt,60324
cav_total_mse_violations_sensor,60312
cav_total_ttc_violations_gt,18963
cav_total_ttc_violations_sensor,16163
cav_true_positives_mse,60282
cav_false_positives_mse,30
cav_false_negatives_mse,42
cav_true_positives_ttc,13970
cav_false_positives_ttc,2193
cav_false_negatives_ttc,4993
cav_amota,25170.24088966591
cav_total_mse_violations_gt_av,3984
cav_total_mse_violations_gt_non_av,56340
cav_total_mse_violations_sensor_av,0
cav_total_mse_violations_sensor_non_av,60312
cav_total_ttc_violations_gt_av,1019
cav_total_ttc_violations_gt_non_av,17944
cav_total_ttc_violations_sensor_av,0
cav_total_ttc_violations_sensor_non_av,16163
cis_total_mse_violations_gt,25513
cis_total_mse_violations_sensor,25503
cis_total_ttc_violations_gt,1767
cis_total_ttc_violations_sensor,1782
cis_true_positives_mse,25485
cis_false_positives_mse,18
cis_false_negatives_mse,28
cis_true_positives_ttc,1740
cis_false_positives_ttc,42
cis_false_negatives_ttc,27
cis_amota,4931.322026584528
cis_total_mse_violations_gt_av,2438
cis_total_mse_violations_gt_non_av,23075
cis_total_mse_violations_sensor_av,0
cis_total_mse_violations_sensor_non_av,25503
cis_total_ttc_violations_gt_av,173
cis_total_ttc_violations_gt_non_av,1594
cis_total_ttc_violations_sensor_av,0
cis_total_ttc_violations_sensor_non_av,1782
global_total_mse_violations_gt,699952
global_total_mse_violations_sensor,836253
global_total_ttc_violations_gt,266021
global_total_ttc_violations_sensor,330344
global_true_positives_mse,679192
global_false_positives_mse,157061
global_false_negatives_mse,20760
global_true_positives_ttc,245301
global_false_positives_ttc,85043
global_false_negatives_ttc,20720
global_amota,2185.952842436774
global_total_mse_violations_gt_av,49264
global_total_mse_violations_gt_non_av,650688
global_total_mse_violations_sensor_av,0
global_total_mse_violations_sensor_non_av,836253
global_total_ttc_violations_gt_av,19580
global_total_ttc_violations_gt_non_av,246441
global_total_ttc_violations_sensor_av,0
global_total_ttc_violations_sensor_non_av,330344
